China  (6),South Korea  (5),1,8028,China Southern
(Beijing Capital International Airport),(Incheon International Airport),2,8051,China Southern
,,3,8051,China Southern
,,4,8015,China Southern
,,5,8570,Korean Air
,,6,9125,Korean Air
,,7,9125,Korean Air
,,8,9125,Korean Air
,,9,9125,Korean Air
,,10,9056,Korean Air
,,11,9125,Korean Air
,,12,8570,Korean Air
,,13,8044,China Southern
,,14,8015,China Southern
,,15,8015,China Southern
,,16,8015,China Southern
,,17,8015,China Southern
,,18,8015,China Southern
,,19,8570,Korean Air
,,20,8015,China Southern
China  (6),Hong kong  (7),1,4875,Air China
(Beijing Capital International Airport),(Hong kong International Airport),2,4875,Air China
,,3,3582,Air China
,,4,3582,Air China
,,5,4574,Air China
,,6,7530,Air China
,,7,7530,Air China
,,8,7530,Air China
,,9,7677,Air China
,,10,7677,Air China
,,11,7677,Air China
,,12,6299,Air China
,,13,4574,Air China
,,14,3329,Air China
,,15,3329,Air China
,,16,3582,Air China
,,17,5879,Air China
,,18,3582,Air China
,,19,3582,Air China
,,20,3582,Air China
China  (6),Australia (8),1,11998,Air China
(Beijing Capital International Airport),(Sydney International Airport ),2,11998,Air China
,,3,11998,Air China
,,4,11998,Air China
,,5,27216,Air China
,,6,27216,Air China
,,7,25964,Air China
,,8,27216,Air China
,,9,25964,Air China
,,10,25964,Air China
,,11,18735,Air China
,,12,18735,Air China
,,13,14568,Air China
,,14,18735,Air China
,,15,22315,Air China
,,16,22315,Air China
,,17,22315,Air China
,,18,22315,Air China
,,19,22315,Air China
,,20,22315,Air China
China  (6),United States of America  (9),1,41819,United Airlines
(Beijing Capital International Airport),(JFK International Airport),2,41819,United Airlines
,,3,41819,United Airlines
,,4,41819,United Airlines
,,5,54114,United Airlines
,,6,57010,United Airlines
,,7,54114,United Airlines
,,8,57010,United Airlines
,,9,65330,United Airlines
,,10,65330,United Airlines
,,11,65330,United Airlines
,,12,57111,United Airlines
,,13,48160,United Airlines
,,14,50038,United Airlines
,,15,41819,United Airlines
,,16,57010,United Airlines
,,17,41819,United Airlines
,,18,57010,United Airlines
,,19,57010,United Airlines
,,20,57010,United Airlines
China  (6),United Kingdom  (10),1,26896,British Airways
(Beijing Capital International Airport),(London Heathrow Airport),2,26113,British Airways
,,3,31639,British Airways
,,4,34407,British Airways
,,5,32125,British Airways
,,6,33218,British Airways
,,7,33218,British Airways
,,8,33218,British Airways
,,9,36421,British Airways
,,10,33218,British Airways
,,11,33218,British Airways
,,12,33218,British Airways
,,13,33218,British Airways
,,14,33218,British Airways
,,15,33218,British Airways
,,16,33218,British Airways
,,17,33218,British Airways
,,18,33218,British Airways
,,19,36421,British Airways
,,20,33218,British Airways
China  (6),France (11),1,31368,Air China
(Beijing Capital International Airport),(Charles de Gaulle Airport),2,31368,Air China
,,3,33418,Air China
,,4,33418,Air China
,,5,33418,Air China
,,6,39641,Air China
,,7,39641,Air China
,,8,39641,Air China
,,9,39694,Air China
,,10,39641,Air China
,,11,39641,Air China
,,12,39641,Air China
,,13,39641,Air China
,,14,39694,Air China
,,15,39694,Air China
,,16,39694,Air China
,,17,39694,Air China
,,18,39694,Air China
,,19,39694,Air China
,,20,39694,Air China
China  (6),Italy (12),1,33977,Air China
(Beijing Capital International Airport),(Leonardo da Vinci Airport),2,33977,Air China
,,3,36250,Air China
,,4,36250,Air China
,,5,36250,Air China
,,6,40759,Air China
,,7,40759,Air China
,,8,40717,Air China
,,9,40717,Air China
,,10,40759,Air China
,,11,35256,Air China
,,12,40759,Air China
,,13,40759,Air China
,,14,40759,Air China
,,15,40759,Air China
,,16,40759,Air China
,,17,40759,Air China
,,18,40759,Air China
,,19,40759,Air China
,,20,40759,Air China
China  (6),Germany (13),1,26358,Air China
(Beijing Capital International Airport),(Frankfurt Airport),2,39932,Air China
,,3,24434,Air China
,,4,39932,Air China
,,5,30129,Air China
,,6,33378,Air China
,,7,33378,Air China
,,8,34407,Air China
,,9,30129,Air China
,,10,37150,Air China
,,11,39932,Air China
,,12,30129,Air China
,,13,30129,Air China
,,14,27441,Air China
,,15,27441,Air China
,,16,27441,Air China
,,17,27441,Air China
,,18,30129,Air China
,,19,33378,Air China
,,20,33378,Air China
China  (6),Spain (14),1,36006,Air China
(Beijing Capital International Airport),(Madrid-Barajas Airport),2,35030,Air China
,,3,39738,Air China
,,4,37941,Air China
,,5,36935,Air China
,,6,49836,Air China
,,7,45653,Air China
,,8,35030,Air China
,,9,43727,Air China
,,10,49836,Air China
,,11,42573,Air China
,,12,43727,Air China
,,13,40529,Air China
,,14,47595,Air China
,,15,40529,Air China
,,16,35996,Air China
,,17,35768,Air China
,,18,35996,Air China
,,19,36935,Air China
,,20,36935,Air China
China  (6),New Zealand (15),1,No flights,No flights
(Beijing Capital International Airport),(Auckland Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
China  (6),Ireland (16),1,No flights,No flights
(Beijing Capital International Airport),(Dublin Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
China  (6),Canada (17),1,36593,Hainan Airlines
(Beijing Capital International Airport),(Toronto Pearson International Airport),2,36593,Hainan Airlines
,,3,36593,Hainan Airlines
,,4,37083,Hainan Airlines
,,5,36593,Hainan Airlines
,,6,36593,Hainan Airlines
,,7,36593,Hainan Airlines
,,8,36593,Hainan Airlines
,,9,39231,Hainan Airlines
,,10,39231,Hainan Airlines
,,11,39231,Hainan Airlines
,,12,39231,Hainan Airlines
,,13,39231,Hainan Airlines
,,14,39231,Hainan Airlines
,,15,39231,Hainan Airlines
,,16,39231,Hainan Airlines
,,17,39763,Hainan Airlines
,,18,39231,Hainan Airlines
,,19,39231,Hainan Airlines
,,20,39231,Hainan Airlines
China  (6),Greece (18),1,No flights,No flights
(Beijing Capital International Airport),(Athens International Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
China  (6),Turkey (19),1,33526,Turkish Airlines
(Beijing Capital International Airport),(Istanbul Ataturk Airport),2,33526,Turkish Airlines
,,3,33526,Turkish Airlines
,,4,33526,Turkish Airlines
,,5,34633,Turkish Airlines
,,6,34633,Turkish Airlines
,,7,34633,Turkish Airlines
,,8,34633,Turkish Airlines
,,9,34633,Turkish Airlines
,,10,34633,Turkish Airlines
,,11,34633,Turkish Airlines
,,12,34633,Turkish Airlines
,,13,34633,Turkish Airlines
,,14,34633,Turkish Airlines
,,15,34633,Turkish Airlines
,,16,34633,Turkish Airlines
,,17,34633,Turkish Airlines
,,18,34633,Turkish Airlines
,,19,34633,Turkish Airlines
,,20,34633,Turkish Airlines
China  (6),Switzerland (20),1,38092,Swiss Airlines
(Beijing Capital International Airport),(Zurich Airport),2,38092,Swiss Airlines
,,3,38092,Swiss Airlines
,,4,38092,Swiss Airlines
,,5,38092,Swiss Airlines
,,6,38092,Swiss Airlines
,,7,38092,Swiss Airlines
,,8,38092,Swiss Airlines
,,9,38905,Swiss Airlines
,,10,38092,Swiss Airlines
,,11,38092,Swiss Airlines
,,12,38092,Swiss Airlines
,,13,38092,Swiss Airlines
,,14,38092,Swiss Airlines
,,15,38092,Swiss Airlines
,,16,38092,Swiss Airlines
,,17,38092,Swiss Airlines
,,18,38092,Swiss Airlines
,,19,38092,Swiss Airlines
,,20,38092,Swiss Airlines
Hong kong  (7),Thailand (1),1,6534,Hong Kong Airlines
(Hong kong International Airport),(Suvarnabhumi International Airport),2,6534,Hong Kong Airlines
,,3,6534,Hong Kong Airlines
,,4,6534,Hong Kong Airlines
,,5,6534,Hong Kong Airlines
,,6,6534,Hong Kong Airlines
,,7,6534,Hong Kong Airlines
,,8,6534,Hong Kong Airlines
,,9,6534,Hong Kong Airlines
,,10,6534,Hong Kong Airlines
,,11,6534,Hong Kong Airlines
,,12,6534,Hong Kong Airlines
,,13,6534,Hong Kong Airlines
,,14,3060,Hong Kong Airlines
,,15,3060,Hong Kong Airlines
,,16,6534,Hong Kong Airlines
,,17,6534,Hong Kong Airlines
,,18,6534,Hong Kong Airlines
,,19,6534,Hong Kong Airlines
,,20,6534,Hong Kong Airlines
Hong kong  (7),Singapore (2),1,2689,Jetstar
(Hong kong International Airport),(Changi Airport),2,2032,Jetstar
,,3,2032,Jetstar
,,4,2200,Jetstar
,,5,2301,Jetstar
,,6,2200,Jetstar
,,7,3674,Jetstar
,,8,2447,Jetstar
,,9,2071,Jetstar
,,10,3674,Jetstar
,,11,2200,Jetstar
,,12,2071,Jetstar
,,13,2200,Jetstar
,,14,2200,Jetstar
,,15,2416,Jetstar
,,16,2416,Jetstar
,,17,2416,Jetstar
,,18,2071,Jetstar
,,19,2200,Jetstar
,,20,2200,Jetstar
Hong kong  (7),Malaysia (3),1,3583,Air Asia
(Hong kong International Airport),(Kuala Lumpur International Airport ),2,1850,Air Asia
,,3,1850,Air Asia
,,4,1791,Air Asia
,,5,1850,Air Asia
,,6,3583,Air Asia
,,7,1850,Air Asia
,,8,2579,Air Asia
,,9,2579,Air Asia
,,10,3583,Air Asia
,,11,1850,Air Asia
,,12,1850,Air Asia
,,13,3583,Air Asia
,,14,3583,Air Asia
,,15,2148,Air Asia
,,16,2148,Air Asia
,,17,2148,Air Asia
,,18,3583,Air Asia
,,19,3583,Air Asia
,,20,3583,Air Asia
Hong kong  (7),Japan (4),1,4504,Hongkong Express
(Hong kong International Airport),(Narita International Airport),2,3865,Hongkong Express
,,3,4124,Hongkong Express
,,4,3709,Hongkong Express
,,5,3709,Hongkong Express
,,6,4379,Hongkong Express
,,7,4379,Hongkong Express
,,8,4379,Hongkong Express
,,9,5041,Hongkong Express
,,10,5286,Hongkong Express
,,11,4902,Hongkong Express
,,12,3990,Hongkong Express
,,13,3428,Hongkong Express
,,14,3428,Hongkong Express
,,15,3428,Hongkong Express
,,16,3428,Hongkong Express
,,17,3428,Hongkong Express
,,18,4379,Hongkong Express
,,19,4379,Hongkong Express
,,20,4379,Hongkong Express
Hong kong  (7),South Korea  (5),1,6209,Hongkong Express
(Hong kong International Airport),(Incheon International Airport),2,5817,Hongkong Express
,,3,5817,Hongkong Express
,,4,4417,Hongkong Express
,,5,4105,Hongkong Express
,,6,3829,Hongkong Express
,,7,5133,Hongkong Express
,,8,5418,Hongkong Express
,,9,5418,Hongkong Express
,,10,5817,Hongkong Express
,,11,4403,Hongkong Express
,,12,4403,Hongkong Express
,,13,3833,Hongkong Express
,,14,4109,Hongkong Express
,,15,3833,Hongkong Express
,,16,5418,Hongkong Express
,,17,5418,Hongkong Express
,,18,5418,Hongkong Express
,,19,5817,Hongkong Express
,,20,4417,Hongkong Express
Hong kong  (7),China  (6),1,6993,Air China
(Hong kong International Airport),(Beijing Capital International Airport),2,6993,Air China
,,3,6993,Air China
,,4,6993,Air China
,,5,4876,Air China
,,6,6973,Air China
,,7,6973,Air China
,,8,6906,Air China
,,9,6973,Air China
,,10,6973,Air China
,,11,6973,Air China
,,12,6973,Air China
,,13,6906,Air China
,,14,6973,Air China
,,15,6906,Air China
,,16,6993,Air China
,,17,6993,Air China
,,18,6993,Air China
,,19,6906,Air China
,,20,6906,Air China
Hong kong  (7),Australia (8),1,16488,Qantas
(Hong kong International Airport),(Sydney International Airport ),2,16488,Qantas
,,3,16488,Qantas
,,4,28773,Qantas
,,5,28773,Qantas
,,6,28773,Qantas
,,7,28773,Qantas
,,8,27452,Qantas
,,9,27452,Qantas
,,10,22650,Qantas
,,11,21454,Qantas
,,12,16392,Qantas
,,13,16392,Qantas
,,14,16392,Qantas
,,15,16451,Qantas
,,16,16451,Qantas
,,17,16451,Qantas
,,18,18626,Qantas
,,19,18626,Qantas
,,20,16392,Qantas
Hong kong  (7),United States of America  (9),1,31287,United Airlines
(Hong kong International Airport),(JFK International Airport),2,31608,United Airlines
,,3,31287,United Airlines
,,4,31222,United Airlines
,,5,31222,United Airlines
,,6,49345,Cathay Pacific
,,7,48572,Cathay Pacific
,,8,39818,United Airlines
,,9,39818,United Airlines
,,10,36695,United Airlines
,,11,31746,United Airlines
,,12,31746,United Airlines
,,13,31746,United Airlines
,,14,31746,United Airlines
,,15,31746,United Airlines
,,16,31746,United Airlines
,,17,31746,United Airlines
,,18,31746,United Airlines
,,19,31746,United Airlines
,,20,31746,United Airlines
Hong kong  (7),United Kingdom  (10),1,29250,British Airways
(Hong kong International Airport),(London Heathrow Airport),2,29250,British Airways
,,3,30925,British Airways
,,4,34060,British Airways
,,5,34071,British Airways
,,6,31494,British Airways
,,7,31494,British Airways
,,8,31494,British Airways
,,9,34071,British Airways
,,10,31494,British Airways
,,11,31512,British Airways
,,12,31512,British Airways
,,13,31512,British Airways
,,14,31494,British Airways
,,15,31494,British Airways
,,16,31494,British Airways
,,17,31494,British Airways
,,18,30925,British Airways
,,19,31494,British Airways
,,20,31494,British Airways
Hong kong  (7),France (11),1,50416,Air France
(Hong kong International Airport),(Charles de Gaulle Airport),2,50678,Air France
,,3,49590,Air France
,,4,52486,Air France
,,5,50678,Air France
,,6,49256,Air France
,,7,51049,Air France
,,8,49256,Air France
,,9,49549,Air France
,,10,49549,Air France
,,11,49549,Air France
,,12,49549,Air France
,,13,48106,Air France
,,14,48106,Air France
,,15,49590,Air France
,,16,49590,Air France
,,17,49590,Air France
,,18,49590,Air France
,,19,49590,Air France
,,20,49590,Air France
Hong kong  (7),Italy (12),1,41698,Alitalia
(Hong kong International Airport),(Leonardo da Vinci Airport),2,45346,Alitalia
,,3,48344,Alitalia
,,4,41698,Alitalia
,,5,48344,Alitalia
,,6,49658,Alitalia
,,7,52294,Alitalia
,,8,49549,Alitalia
,,9,45346,Alitalia
,,10,49549,Alitalia
,,11,49549,Alitalia
,,12,48106,Alitalia
,,13,49549,Alitalia
,,14,49549,Alitalia
,,15,49549,Alitalia
,,16,48344,Alitalia
,,17,48344,Alitalia
,,18,48106,Alitalia
,,19,49549,Alitalia
,,20,48106,Alitalia
Hong kong  (7),Germany (13),1,48048,Lufthansa
(Hong kong International Airport),(Frankfurt Airport),2,56567,Lufthansa
,,3,46707,Lufthansa
,,4,48109,Lufthansa
,,5,48048,Lufthansa
,,6,49304,Lufthansa
,,7,48048,Lufthansa
,,8,49304,Lufthansa
,,9,49304,Lufthansa
,,10,48048,Lufthansa
,,11,49304,Lufthansa
,,12,49304,Lufthansa
,,13,48048,Lufthansa
,,14,49034,Lufthansa
,,15,49304,Lufthansa
,,16,49034,Lufthansa
,,17,48048,Lufthansa
,,18,48048,Lufthansa
,,19,48048,Lufthansa
,,20,49034,Lufthansa
Hong kong  (7),Spain (14),1,No flights,No flights
(Hong kong International Airport),(Madrid-Barajas Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Hong kong  (7),New Zealand (15),1,23440,Air New Zealand
(Hong kong International Airport),(Auckland Airport),2,24143,Air New Zealand
,,3,24143,Air New Zealand
,,4,24143,Air New Zealand
,,5,27149,Air New Zealand
,,6,30928,Air New Zealand
,,7,30928,Air New Zealand
,,8,31060,Air New Zealand
,,9,26339,Air New Zealand
,,10,25152,Air New Zealand
,,11,25152,Air New Zealand
,,12,24990,Air New Zealand
,,13,25152,Air New Zealand
,,14,25152,Air New Zealand
,,15,25152,Air New Zealand
,,16,24143,Air New Zealand
,,17,25152,Air New Zealand
,,18,25152,Air New Zealand
,,19,25152,Air New Zealand
,,20,26339,Air New Zealand
Hong kong  (7),Ireland (16),1,No flights,No flights
(Hong kong International Airport),(Dublin Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Hong kong  (7),Canada (17),1,43292,Air Canada
(Hong kong International Airport),(Toronto Pearson International Airport),2,43292,Air Canada
,,3,46290,Air Canada
,,4,46290,Air Canada
,,5,46290,Air Canada
,,6,43292,Air Canada
,,7,43292,Air Canada
,,8,43292,Air Canada
,,9,43292,Air Canada
,,10,43292,Air Canada
,,11,43292,Air Canada
,,12,43292,Air Canada
,,13,43292,Air Canada
,,14,43292,Air Canada
,,15,43292,Air Canada
,,16,43292,Air Canada
,,17,43292,Air Canada
,,18,43292,Air Canada
,,19,52286,Air Canada
,,20,52286,Air Canada
Hong kong  (7),Greece (18),1,No flights,No flights
(Hong kong International Airport),(Athens International Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Hong kong  (7),Turkey (19),1,24486,Turkish Airlines
(Hong kong International Airport),(Istanbul Ataturk Airport),2,24486,Turkish Airlines
,,3,24486,Turkish Airlines
,,4,24486,Turkish Airlines
,,5,24486,Turkish Airlines
,,6,24486,Turkish Airlines
,,7,27739,Turkish Airlines
,,8,27739,Turkish Airlines
,,9,27739,Turkish Airlines
,,10,27739,Turkish Airlines
,,11,24486,Turkish Airlines
,,12,24486,Turkish Airlines
,,13,24486,Turkish Airlines
,,14,24486,Turkish Airlines
,,15,24904,Turkish Airlines
,,16,24486,Turkish Airlines
,,17,24486,Turkish Airlines
,,18,24486,Turkish Airlines
,,19,24486,Turkish Airlines
,,20,24486,Turkish Airlines
Hong kong  (7),Switzerland (20),1,33538,Swiss Airlines
(Hong kong International Airport),(Zurich Airport),2,33538,Swiss Airlines
,,3,33538,Swiss Airlines
,,4,34098,Swiss Airlines
,,5,33538,Swiss Airlines
,,6,33538,Swiss Airlines
,,7,34098,Swiss Airlines
,,8,34098,Swiss Airlines
,,9,33538,Swiss Airlines
,,10,33538,Swiss Airlines
,,11,33538,Swiss Airlines
,,12,33538,Swiss Airlines
,,13,33538,Swiss Airlines
,,14,33538,Swiss Airlines
,,15,33538,Swiss Airlines
,,16,34098,Swiss Airlines
,,17,33538,Swiss Airlines
,,18,34098,Swiss Airlines
,,19,34098,Swiss Airlines
,,20,34098,Swiss Airlines
Australia (8),Thailand (1),1,14760,Qantas
(Sydney International Airport ),(Suvarnabhumi International Airport),2,18180,Qantas
,,3,21650,Qantas
,,4,21650,Qantas
,,5,19658,Qantas
,,6,13900,Qantas
,,7,13843,Qantas
,,8,13843,Qantas
,,9,13843,Qantas
,,10,13843,Qantas
,,11,13843,Qantas
,,12,14760,Qantas
,,13,14760,Qantas
,,14,14750,Qantas
,,15,18180,Qantas
,,16,18180,Qantas
,,17,18180,Qantas
,,18,14760,Qantas
,,19,18180,Qantas
,,20,18180,Qantas
Australia (8),Singapore (2),1,8100,Scoot
(Sydney International Airport ),(Changi Airport),2,8100,Scoot
,,3,9265,Scoot
,,4,9265,Scoot
,,5,9265,Scoot
,,6,8100,Scoot
,,7,5531,Scoot
,,8,5531,Scoot
,,9,7048,Scoot
,,10,8100,Scoot
,,11,5531,Scoot
,,12,9348,Scoot
,,13,7048,Scoot
,,14,7048,Scoot
,,15,7048,Scoot
,,16,7048,Scoot
,,17,7048,Scoot
,,18,7048,Scoot
,,19,8100,Scoot
,,20,7048,Scoot
Australia (8),Malaysia (3),1,9178,Air Asia
(Sydney International Airport ),(Kuala Lumpur International Airport ),2,9178,Air Asia
,,3,7337,Air Asia
,,4,9178,Air Asia
,,5,7337,Air Asia
,,6,5509,Air Asia
,,7,6548,Air Asia
,,8,6548,Air Asia
,,9,6548,Air Asia
,,10,6548,Air Asia
,,11,6548,Air Asia
,,12,6548,Air Asia
,,13,6548,Air Asia
,,14,7337,Air Asia
,,15,7337,Air Asia
,,16,7337,Air Asia
,,17,9178,Air Asia
,,18,9178,Air Asia
,,19,7337,Air Asia
,,20,9178,Air Asia
Australia (8),Japan (4),1,19707,Japan Airlines
(Sydney International Airport ),(Narita International Airport),2,19707,Japan Airlines
,,3,23604,Japan Airlines
,,4,23604,Japan Airlines
,,5,21680,Japan Airlines
,,6,19707,Japan Airlines
,,7,23985,Japan Airlines
,,8,23985,Japan Airlines
,,9,23985,Japan Airlines
,,10,21680,Japan Airlines
,,11,25689,Japan Airlines
,,12,23985,Japan Airlines
,,13,21680,Japan Airlines
,,14,19707,Japan Airlines
,,15,19707,Japan Airlines
,,16,23985,Japan Airlines
,,17,19707,Japan Airlines
,,18,19707,Japan Airlines
,,19,23985,Japan Airlines
,,20,19707,Japan Airlines
Australia (8),South Korea  (5),1,20401,Korean Air
(Sydney International Airport ),(Incheon International Airport),2,21242,Korean Air
,,3,25811,Korean Air
,,4,25811,Korean Air
,,5,22120,Korean Air
,,6,20401,Korean Air
,,7,20419,Korean Air
,,8,20401,Korean Air
,,9,20419,Korean Air
,,10,20401,Korean Air
,,11,20401,Korean Air
,,12,20401,Korean Air
,,13,20401,Korean Air
,,14,20401,Korean Air
,,15,20419,Korean Air
,,16,20401,Korean Air
,,17,20401,Korean Air
,,18,20419,Korean Air
,,19,21242,Korean Air
,,20,21242,Korean Air
Australia (8),China  (6),1,17140,Air China
(Sydney International Airport ),(Beijing Capital International Airport),2,17140,Air China
,,3,21524,Air China
,,4,21524,Air China
,,5,20079,Air China
,,6,14514,Air China
,,7,14514,Air China
,,8,14514,Air China
,,9,17140,Air China
,,10,17140,Air China
,,11,17140,Air China
,,12,17140,Air China
,,13,17140,Air China
,,14,17140,Air China
,,15,17140,Air China
,,16,21524,Air China
,,17,20079,Air China
,,18,21524,Air China
,,19,21524,Air China
,,20,20079,Air China
Australia (8),Hong kong  (7),1,15460,Cathay Pacific
(Sydney International Airport ),(Hong kong International Airport),2,15460,Cathay Pacific
,,3,25538,Cathay Pacific
,,4,25538,Cathay Pacific
,,5,15625,Cathay Pacific
,,6,15460,Cathay Pacific
,,7,15460,Cathay Pacific
,,8,15625,Cathay Pacific
,,9,15625,Cathay Pacific
,,10,16475,Cathay Pacific
,,11,16475,Cathay Pacific
,,12,16475,Cathay Pacific
,,13,15541,Cathay Pacific
,,14,15460,Cathay Pacific
,,15,15460,Cathay Pacific
,,16,15460,Cathay Pacific
,,17,15460,Cathay Pacific
,,18,15460,Cathay Pacific
,,19,15460,Cathay Pacific
,,20,15460,Cathay Pacific
Australia (8),United States of America  (9),1,26221,United Airlines
(Sydney International Airport ),(JFK International Airport),2,31317,United Airlines
,,3,31317,United Airlines
,,4,31317,United Airlines
,,5,31317,United Airlines
,,6,26221,United Airlines
,,7,26221,United Airlines
,,8,26221,United Airlines
,,9,26221,United Airlines
,,10,26221,United Airlines
,,11,26221,United Airlines
,,12,26221,United Airlines
,,13,26221,United Airlines
,,14,26221,United Airlines
,,15,31317,United Airlines
,,16,26221,United Airlines
,,17,26221,United Airlines
,,18,31317,United Airlines
,,19,31317,United Airlines
,,20,26221,United Airlines
Australia (8),United Kingdom  (10),1,No flights,No flights
(Sydney International Airport ),(London Heathrow Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Australia (8),France (11),1,No flights,No flights
(Sydney International Airport ),(Charles de Gaulle Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Australia (8),Italy (12),1,No flights,No flights
(Sydney International Airport ),(Leonardo da Vinci Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Australia (8),Germany (13),1,No flights,No flights
(Sydney International Airport ),(Frankfurt Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Australia (8),Spain (14),1,No flights,No flights
(Sydney International Airport ),(Madrid-Barajas Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Australia (8),New Zealand (15),1,6004,Virgin Australia
(Sydney International Airport ),(Auckland Airport),2,6004,Virgin Australia
,,3,6004,Virgin Australia
,,4,7056,Virgin Australia
,,5,8326,Virgin Australia
,,6,8326,Virgin Australia
,,7,8326,Virgin Australia
,,8,7540,Virgin Australia
,,9,6002,Virgin Australia
,,10,6002,Virgin Australia
,,11,6002,Virgin Australia
,,12,6002,Virgin Australia
,,13,6002,Virgin Australia
,,14,6002,Virgin Australia
,,15,6002,Virgin Australia
,,16,6002,Virgin Australia
